Datetime,air_temp,RH
2020-11-23 11:14,-5.52,46.13
2020-11-23 11:16,-5.54,46.23
2020-11-23 11:18,-5.53,46.21
2020-11-23 11:20,-5.56,46.59
2020-11-23 11:22,-5.49,46.56
2020-11-23 11:24,-5.52,46.37
2020-11-23 11:26,-5.55,46.68
2020-11-23 11:28,-5.54,46.26
2020-11-23 11:30,-5.59,46.59
2020-11-23 11:32,-5.59,46.99
2020-11-23 11:34,-5.53,46.84
2020-11-23 11:36,-5.5,46.63
2020-11-23 11:38,-5.5,46.7
2020-11-23 11:40,-5.5,46.58
2020-11-23 11:42,-5.5,46.6
2020-11-23 11:44,-5.45,46.68
2020-11-23 11:46,-5.47,46.76
2020-11-23 11:48,-5.47,46.61
2020-11-23 11:50,-5.46,47.09
2020-11-23 11:52,-5.49,46.96
2020-11-23 11:54,-5.48,46.78
2020-11-23 11:56,-5.52,46.77
2020-11-23 11:58,-5.52,46.56
2020-11-23 12:00,-5.52,47.02
2020-11-23 12:02,-5.54,46.89
2020-11-23 12:04,-5.47,46.52
2020-11-23 12:06,-5.47,46.3
2020-11-23 12:08,-5.43,46.66
2020-11-23 12:10,-5.42,46.64
2020-11-23 12:12,-5.44,46.86
2020-11-23 12:14,-5.34,46.24
2020-11-23 12:16,-5.33,46.04
2020-11-23 12:18,-5.31,45.38
2020-11-23 12:20,-5.26,45.59
2020-11-23 12:22,-5.26,45.8
2020-11-23 12:24,-5.26,45.58
2020-11-23 12:26,-5.19,45.48
2020-11-23 12:28,-5.19,44.79
2020-11-23 12:30,-5.09,44.53
2020-11-23 12:32,-5.0,45.01
2020-11-23 12:34,-4.94,44.43
2020-11-23 12:36,-4.93,44.73
2020-11-23 12:38,-4.88,45.13
2020-11-23 12:40,-4.86,45.68
2020-11-23 12:42,-4.84,45.5
2020-11-23 12:44,-4.86,45.85
2020-11-23 12:46,-4.82,44.96
2020-11-23 12:48,-4.78,45.16
2020-11-23 12:50,-4.75,44.75
2020-11-23 12:52,-4.71,44.75
2020-11-23 12:54,-4.66,44.33
2020-11-23 12:56,-4.63,44.41
2020-11-23 12:58,-4.52,44.66
2020-11-23 13:00,-4.48,44.07
2020-11-23 13:02,-4.43,44.22
2020-11-23 13:04,-4.37,44.16
2020-11-23 13:06,-4.32,43.58
2020-11-23 13:08,-4.3,43.42
2020-11-23 13:10,-4.37,43.88
2020-11-23 13:12,-4.37,44.03
2020-11-23 13:14,-4.28,44.24
2020-11-23 13:16,-4.29,43.74
2020-11-23 13:18,-4.29,44.02
2020-11-23 13:20,-4.25,43.99
2020-11-23 13:22,-4.23,43.42
2020-11-23 13:24,-4.19,43.9
2020-11-23 13:26,-4.19,43.4
2020-11-23 13:28,-4.14,43.41
2020-11-23 13:30,-4.15,43.55
2020-11-23 13:32,-4.17,43.98
2020-11-23 13:34,-4.09,43.71
2020-11-23 13:36,-4.04,43.62
2020-11-23 13:38,-4.05,43.45
2020-11-23 13:40,-3.96,43.52
2020-11-23 13:42,-3.87,43.24
2020-11-23 13:44,-3.83,42.94
2020-11-23 13:46,-3.82,43.46
2020-11-23 13:48,-3.74,42.62
2020-11-23 13:50,-3.69,42.63
2020-11-23 13:52,-3.64,42.57
2020-11-23 13:54,-3.54,42.56
2020-11-23 13:56,-3.51,42.47
2020-11-23 13:58,-3.43,42.62
2020-11-23 14:00,-3.42,42.11
2020-11-23 14:02,-3.35,42.64
2020-11-23 14:04,-3.34,42.2
2020-11-23 14:06,-3.3,42.36
2020-11-23 14:08,-3.21,42.5
2020-11-23 14:10,-3.09,41.96
2020-11-23 14:12,-3.11,42.2
2020-11-23 14:14,-3.02,42.11
2020-11-23 14:16,-3.04,41.98
2020-11-23 14:18,-3.07,42.29
2020-11-23 14:20,-3.07,42.13
2020-11-23 14:22,-3.02,42.68
2020-11-23 14:24,-2.91,41.99
2020-11-23 14:26,-2.89,41.54
2020-11-23 14:28,-2.95,41.67
2020-11-23 14:30,-3.0,41.84
2020-11-23 14:32,-3.01,41.91
2020-11-23 14:34,-3.09,42.14
2020-11-23 14:36,-3.15,42.61
2020-11-23 14:38,-3.17,43.23
2020-11-23 14:40,-3.18,42.66
2020-11-23 14:42,-3.21,42.9
2020-11-23 14:44,-3.2,42.8
2020-11-23 14:46,-3.25,43.35
2020-11-23 14:48,-3.33,43.62
2020-11-23 14:50,-3.38,43.29
2020-11-23 14:52,-3.38,43.64
2020-11-23 14:54,-3.37,43.38
2020-11-23 14:56,-3.37,44.09
2020-11-23 14:58,-3.38,43.55
2020-11-23 15:00,-3.32,43.88
2020-11-23 15:02,-3.36,44.27
2020-11-23 15:04,-3.31,43.72
2020-11-23 15:06,-3.26,43.62
2020-11-23 15:08,-3.26,43.65
2020-11-23 15:10,-3.27,43.62
2020-11-23 15:12,-3.27,44.09
2020-11-23 15:14,-3.24,43.85
2020-11-23 15:16,-3.24,43.93
2020-11-23 15:18,-3.25,44.27
2020-11-23 15:20,-3.21,44.45
2020-11-23 15:22,-3.25,44.45
2020-11-23 15:24,-3.26,44.42
2020-11-23 15:26,-3.3,44.29
2020-11-23 15:28,-3.27,44.24
2020-11-23 15:30,-3.22,44.11
2020-11-23 15:32,-3.23,44.79
2020-11-23 15:34,-3.23,44.63
2020-11-23 15:36,-3.22,44.74
2020-11-23 15:38,-3.2,44.43
2020-11-23 15:40,-3.21,45.21
2020-11-23 15:42,-3.21,44.53
2020-11-23 15:44,-3.22,44.19
2020-11-23 15:46,-3.23,44.82
2020-11-23 15:48,-3.23,44.81
2020-11-23 15:50,-3.3,45.03
2020-11-23 15:52,-3.34,44.87
2020-11-23 15:54,-3.39,45.31
2020-11-23 15:56,-3.42,45.5
2020-11-23 15:58,-3.39,45.58
2020-11-23 16:00,-3.33,45.45
2020-11-23 16:02,-3.34,45.52
2020-11-23 16:04,-3.27,45.52
2020-11-23 16:06,-3.28,45.63
2020-11-23 16:08,-3.27,45.73
2020-11-23 16:10,-3.24,46.05
2020-11-23 16:12,-3.31,45.83
2020-11-23 16:14,-3.34,46.1
2020-11-23 16:16,-3.36,47.04
2020-11-23 16:18,-3.34,46.73
2020-11-23 16:20,-3.36,46.82
2020-11-23 16:22,-3.34,46.76
2020-11-23 16:24,-3.35,46.84
2020-11-23 16:26,-3.37,47.08
2020-11-23 16:28,-3.37,46.67
2020-11-23 16:30,-3.42,46.59
2020-11-23 16:32,-3.45,46.94
2020-11-23 16:34,-3.43,47.21
2020-11-23 16:36,-3.43,47.49
2020-11-23 16:38,-3.42,47.78
2020-11-23 16:40,-3.48,48.09
2020-11-23 16:42,-3.48,48.06
2020-11-23 16:44,-3.55,48.87
2020-11-23 16:46,-3.51,48.65
2020-11-23 16:48,-3.56,49.06
2020-11-23 16:50,-3.53,48.72
2020-11-23 16:52,-3.55,48.1
2020-11-23 16:54,-3.55,49.17
2020-11-23 16:56,-3.52,49.09
2020-11-23 16:58,-3.57,48.5
2020-11-23 17:00,-3.63,48.99
2020-11-23 17:02,-3.6,49.74
2020-11-23 17:04,-3.6,49.65
2020-11-23 17:06,-3.63,49.74
2020-11-23 17:08,-3.61,49.94
2020-11-23 17:10,-3.62,49.94
2020-11-23 17:12,-3.61,50.06
2020-11-23 17:14,-3.66,49.75
2020-11-23 17:16,-3.66,50.08
2020-11-23 17:18,-3.71,49.83
2020-11-23 17:20,-3.72,50.07
2020-11-23 17:22,-3.78,50.11
2020-11-23 17:24,-3.79,50.13
2020-11-23 17:26,-3.8,50.11
2020-11-23 17:28,-3.84,50.58
2020-11-23 17:30,-3.9,50.25
2020-11-23 17:32,-3.91,50.48
2020-11-23 17:34,-3.95,50.77
2020-11-23 17:36,-3.94,50.34
2020-11-23 17:38,-3.95,50.34
2020-11-23 17:40,-3.93,50.42
2020-11-23 17:42,-3.94,50.83
2020-11-23 17:44,-3.96,50.4
2020-11-23 17:46,-3.97,50.36
2020-11-23 17:48,-3.99,50.76
2020-11-23 17:50,-4.0,50.87
2020-11-23 17:52,-4.04,50.56
2020-11-23 17:54,-4.05,50.38
2020-11-23 17:56,-4.04,50.52
2020-11-23 17:58,-4.05,50.89
2020-11-23 18:00,-4.05,51.08
2020-11-23 18:02,-4.07,51.17
2020-11-23 18:04,-4.09,51.21
2020-11-23 18:06,-4.1,51.8
2020-11-23 18:08,-4.1,51.5
2020-11-23 18:10,-4.1,51.8
2020-11-23 18:12,-4.08,51.99
2020-11-23 18:14,-4.11,52.02
2020-11-23 18:16,-4.09,52.18
2020-11-23 18:18,-4.12,52.47
2020-11-23 18:20,-4.13,52.48
2020-11-23 18:22,-4.13,52.56
2020-11-23 18:24,-4.16,52.77
2020-11-23 18:26,-4.17,52.81
2020-11-23 18:28,-4.16,52.85
2020-11-23 18:30,-4.17,53.02
2020-11-23 18:32,-4.17,53.19
2020-11-23 18:34,-4.17,53.16
2020-11-23 18:36,-4.19,53.61
2020-11-23 18:38,-4.19,54.08
2020-11-23 18:40,-4.19,53.51
2020-11-23 18:42,-4.17,54.3
2020-11-23 18:44,-4.19,53.85
2020-11-23 18:46,-4.21,53.86
2020-11-23 18:48,-4.17,53.85
2020-11-23 18:50,-4.2,53.98
2020-11-23 18:52,-4.19,53.87
2020-11-23 18:54,-4.17,53.98
2020-11-23 18:56,-4.23,54.2
2020-11-23 18:58,-4.24,54.2
2020-11-23 19:00,-4.23,54.17
2020-11-23 19:02,-4.25,54.42
2020-11-23 19:04,-4.22,54.58
2020-11-23 19:06,-4.24,54.62
2020-11-23 19:08,-4.25,54.69
2020-11-23 19:10,-4.27,55.15
2020-11-23 19:12,-4.27,55.74
2020-11-23 19:14,-4.3,55.83
2020-11-23 19:16,-4.35,56.72
2020-11-23 19:18,-4.34,57.38
2020-11-23 19:20,-4.36,57.63
2020-11-23 19:22,-4.39,57.72
2020-11-23 19:24,-4.39,58.14
2020-11-23 19:26,-4.41,58.2
2020-11-23 19:28,-4.43,58.53
2020-11-23 19:30,-4.42,58.93
2020-11-23 19:32,-4.42,59.13
2020-11-23 19:34,-4.45,59.42
2020-11-23 19:36,-4.42,59.81
2020-11-23 19:38,-4.5,60.04
2020-11-23 19:40,-4.51,60.49
2020-11-23 19:42,-4.53,60.83
2020-11-23 19:44,-4.52,60.87
2020-11-23 19:46,-4.53,61.29
2020-11-23 19:48,-4.55,61.82
2020-11-23 19:50,-4.56,61.77
2020-11-23 19:52,-4.57,61.89
2020-11-23 19:54,-4.59,62.3
2020-11-23 19:56,-4.6,62.47
2020-11-23 19:58,-4.6,62.67
2020-11-23 20:00,-4.61,62.91
2020-11-23 20:02,-4.59,63.2
2020-11-23 20:04,-4.65,63.33
2020-11-23 20:06,-4.61,63.29
2020-11-23 20:08,-4.65,63.66
2020-11-23 20:10,-4.66,63.7
2020-11-23 20:12,-4.68,63.96
2020-11-23 20:14,-4.71,64.13
2020-11-23 20:16,-4.68,64.22
2020-11-23 20:18,-4.71,64.3
2020-11-23 20:20,-4.7,64.35
2020-11-23 20:22,-4.73,64.42
2020-11-23 20:24,-4.74,64.69
2020-11-23 20:26,-4.78,64.92
2020-11-23 20:28,-4.81,65.26
2020-11-23 20:30,-4.8,65.1
2020-11-23 20:32,-4.83,65.91
2020-11-23 20:34,-4.81,65.84
2020-11-23 20:36,-4.86,65.91
2020-11-23 20:38,-4.89,66.01
2020-11-23 20:40,-4.87,65.83
2020-11-23 20:42,-4.88,66.0
2020-11-23 20:44,-4.91,66.26
2020-11-23 20:46,-4.91,66.27
2020-11-23 20:48,-4.91,66.35
2020-11-23 20:50,-4.88,66.73
2020-11-23 20:52,-4.94,67.25
2020-11-23 20:54,-4.94,67.25
2020-11-23 20:56,-4.98,67.67
2020-11-23 20:58,-5.03,67.77
2020-11-23 21:00,-5.08,68.14
2020-11-23 21:02,-5.09,68.41
2020-11-23 21:04,-5.14,68.88
2020-11-23 21:06,-5.15,69.51
2020-11-23 21:08,-5.19,70.43
2020-11-23 21:10,-5.22,70.58
2020-11-23 21:12,-5.26,71.25
2020-11-23 21:14,-5.3,72.26
2020-11-23 21:16,-5.33,72.35
2020-11-23 21:18,-5.34,72.32
2020-11-23 21:20,-5.39,73.09
2020-11-23 21:22,-5.42,74.49
2020-11-23 21:24,-5.47,75.31
2020-11-23 21:26,-5.48,75.3
2020-11-23 21:28,-5.53,75.05
2020-11-23 21:30,-5.57,75.56
2020-11-23 21:32,-5.55,75.42
2020-11-23 21:34,-5.59,75.43
2020-11-23 21:36,-5.63,75.92
2020-11-23 21:38,-5.69,75.96
2020-11-23 21:40,-5.7,76.65
2020-11-23 21:42,-5.69,77.02
2020-11-23 21:44,-5.77,77.37
2020-11-23 21:46,-5.74,78.79
2020-11-23 21:48,-5.74,78.82
2020-11-23 21:50,-5.79,78.94
2020-11-23 21:52,-5.82,79.65
2020-11-23 21:54,-5.83,79.0
2020-11-23 21:56,-5.83,80.09
2020-11-23 21:58,-5.86,80.41
2020-11-23 22:00,-5.88,80.41
2020-11-23 22:02,-5.89,80.53
2020-11-23 22:04,-5.9,80.8
2020-11-23 22:06,-5.94,80.64
2020-11-23 22:08,-5.91,81.21
2020-11-23 22:10,-5.92,80.72
2020-11-23 22:12,-5.94,80.92
2020-11-23 22:14,-5.97,80.05
2020-11-23 22:16,-5.98,79.75
2020-11-23 22:18,-5.99,81.83
2020-11-23 22:20,-6.02,81.08
2020-11-23 22:22,-6.04,81.23
2020-11-23 22:24,-6.03,82.27
2020-11-23 22:26,-6.07,82.58
2020-11-23 22:28,-6.12,82.88
2020-11-23 22:30,-6.11,83.12
2020-11-23 22:32,-6.12,83.28
2020-11-23 22:34,-6.17,83.14
2020-11-23 22:36,-6.19,84.37
2020-11-23 22:38,-6.17,84.96
2020-11-23 22:40,-6.21,85.38
2020-11-23 22:42,-6.22,85.36
2020-11-23 22:44,-6.26,85.68
2020-11-23 22:46,-6.26,85.66
2020-11-23 22:48,-6.3,85.73
2020-11-23 22:50,-6.33,85.85
2020-11-23 22:52,-6.3,85.76
2020-11-23 22:54,-6.31,85.97
2020-11-23 22:56,-6.27,86.18
2020-11-23 22:58,-6.27,86.1
2020-11-23 23:00,-6.33,85.44
2020-11-23 23:02,-6.27,86.12
2020-11-23 23:04,-6.27,85.44
2020-11-23 23:06,-6.27,85.5
2020-11-23 23:08,-6.29,85.75
2020-11-23 23:10,-6.29,85.13
2020-11-23 23:12,-6.27,85.73
2020-11-23 23:14,-6.24,84.76
2020-11-23 23:16,-6.24,85.05
2020-11-23 23:18,-6.29,85.26
2020-11-23 23:20,-6.27,85.39
2020-11-23 23:22,-6.27,85.58
2020-11-23 23:24,-6.23,85.24
2020-11-23 23:26,-6.23,85.22
2020-11-23 23:28,-6.23,85.12
2020-11-23 23:30,-6.22,84.91
2020-11-23 23:32,-6.26,84.62
2020-11-23 23:34,-6.27,84.84
2020-11-23 23:36,-6.24,85.13
2020-11-23 23:38,-6.29,85.28
2020-11-23 23:40,-6.28,85.44
2020-11-23 23:42,-6.31,84.82
2020-11-23 23:44,-6.32,84.65
2020-11-23 23:46,-6.33,84.47
2020-11-23 23:48,-6.33,83.95
2020-11-23 23:50,-6.34,84.12
2020-11-23 23:52,-6.39,83.74
2020-11-23 23:54,-6.39,83.74
2020-11-23 23:56,-6.39,83.62
2020-11-23 23:58,-6.45,83.71
2020-11-24 00:00,-6.45,83.72
2020-11-24 00:02,-6.43,83.79
2020-11-24 00:04,-6.44,84.13
2020-11-24 00:06,-6.45,84.03
2020-11-24 00:08,-6.47,83.97
2020-11-24 00:10,-6.45,83.97
2020-11-24 00:12,-6.45,83.99
2020-11-24 00:14,-6.45,84.17
2020-11-24 00:16,-6.43,84.22
2020-11-24 00:18,-6.43,84.25
2020-11-24 00:20,-6.41,84.26
2020-11-24 00:22,-6.41,83.81
2020-11-24 00:24,-6.37,84.03
2020-11-24 00:26,-6.39,83.74
2020-11-24 00:28,-6.36,83.89
2020-11-24 00:30,-6.36,83.75
2020-11-24 00:32,-6.35,84.24
2020-11-24 00:34,-6.32,84.3
2020-11-24 00:36,-6.31,84.23
2020-11-24 00:38,-6.3,83.87
2020-11-24 00:40,-6.32,84.27
2020-11-24 00:42,-6.27,83.91
2020-11-24 00:44,-6.31,84.09
2020-11-24 00:46,-6.29,84.76
2020-11-24 00:48,-6.27,85.08
2020-11-24 00:50,-6.3,85.22
2020-11-24 00:52,-6.29,85.31
2020-11-24 00:54,-6.3,85.28
2020-11-24 00:56,-6.31,85.03
2020-11-24 00:58,-6.28,85.2
2020-11-24 01:00,-6.3,85.21
2020-11-24 01:02,-6.34,84.9
2020-11-24 01:04,-6.32,84.68
2020-11-24 01:06,-6.32,84.66
2020-11-24 01:08,-6.36,84.81
2020-11-24 01:10,-6.39,85.36
2020-11-24 01:12,-6.39,85.2
2020-11-24 01:14,-6.36,85.66
2020-11-24 01:16,-6.37,85.88
2020-11-24 01:18,-6.41,85.37
2020-11-24 01:20,-6.44,85.23
2020-11-24 01:22,-6.39,85.47
2020-11-24 01:24,-6.44,85.62
2020-11-24 01:26,-6.46,85.93
2020-11-24 01:28,-6.46,86.17
2020-11-24 01:30,-6.48,86.42
2020-11-24 01:32,-6.48,86.38
2020-11-24 01:34,-6.49,86.53
2020-11-24 01:36,-6.48,86.46
2020-11-24 01:38,-6.45,86.64
2020-11-24 01:40,-6.48,85.77
2020-11-24 01:42,-6.48,85.3
2020-11-24 01:44,-6.47,85.17
2020-11-24 01:46,-6.49,84.57
2020-11-24 01:48,-6.48,84.9
2020-11-24 01:50,-6.47,85.0
2020-11-24 01:52,-6.5,85.02
2020-11-24 01:54,-6.48,85.19
2020-11-24 01:56,-6.52,84.54
2020-11-24 01:58,-6.52,84.46
2020-11-24 02:00,-6.5,84.71
2020-11-24 02:02,-6.53,85.28
2020-11-24 02:04,-6.53,84.84
2020-11-24 02:06,-6.52,84.82
2020-11-24 02:08,-6.57,84.74
2020-11-24 02:10,-6.55,84.89
2020-11-24 02:12,-6.59,85.21
2020-11-24 02:14,-6.57,85.3
2020-11-24 02:16,-6.55,85.49
2020-11-24 02:18,-6.58,85.38
2020-11-24 02:20,-6.58,85.02
2020-11-24 02:22,-6.59,84.91
2020-11-24 02:24,-6.6,85.48
2020-11-24 02:26,-6.61,85.3
2020-11-24 02:28,-6.62,85.12
2020-11-24 02:30,-6.61,85.21
2020-11-24 02:32,-6.58,85.64
2020-11-24 02:34,-6.61,85.51
2020-11-24 02:36,-6.6,85.23
2020-11-24 02:38,-6.6,85.38
2020-11-24 02:40,-6.57,85.41
2020-11-24 02:42,-6.58,84.8
2020-11-24 02:44,-6.61,84.26
2020-11-24 02:46,-6.62,84.27
2020-11-24 02:48,-6.62,83.63
2020-11-24 02:50,-6.61,83.96
2020-11-24 02:52,-6.65,84.26
2020-11-24 02:54,-6.68,84.11
2020-11-24 02:56,-6.66,84.45
2020-11-24 02:58,-6.65,84.39
2020-11-24 03:00,-6.7,84.33
2020-11-24 03:02,-6.67,84.51
2020-11-24 03:04,-6.71,84.47
2020-11-24 03:06,-6.7,84.44
2020-11-24 03:08,-6.74,84.32
2020-11-24 03:10,-6.72,84.39
2020-11-24 03:12,-6.74,84.36
2020-11-24 03:14,-6.73,84.52
2020-11-24 03:16,-6.74,84.5
2020-11-24 03:18,-6.74,84.6
2020-11-24 03:20,-6.72,84.61
2020-11-24 03:22,-6.76,84.51
2020-11-24 03:24,-6.76,84.39
2020-11-24 03:26,-6.77,84.35
2020-11-24 03:28,-6.77,84.02
2020-11-24 03:30,-6.79,84.0
2020-11-24 03:32,-6.81,83.64
2020-11-24 03:34,-6.79,84.76
2020-11-24 03:36,-6.81,84.66
2020-11-24 03:38,-6.8,83.84
2020-11-24 03:40,-6.85,83.05
2020-11-24 03:42,-6.87,82.7
2020-11-24 03:44,-6.85,82.67
2020-11-24 03:46,-6.89,82.37
2020-11-24 03:48,-6.94,82.57
2020-11-24 03:50,-6.92,83.32
2020-11-24 03:52,-6.95,83.18
2020-11-24 03:54,-6.98,83.49
2020-11-24 03:56,-7.0,83.35
2020-11-24 03:58,-7.0,83.81
2020-11-24 04:00,-6.98,84.03
2020-11-24 04:02,-7.0,84.57
2020-11-24 04:04,-7.02,83.37
2020-11-24 04:06,-7.03,82.63
2020-11-24 04:08,-7.1,83.29
2020-11-24 04:10,-7.11,84.57
2020-11-24 04:12,-7.15,85.07
2020-11-24 04:14,-7.11,85.65
2020-11-24 04:16,-7.13,85.96
2020-11-24 04:18,-7.13,86.12
2020-11-24 04:20,-7.1,85.93
2020-11-24 04:22,-7.12,86.08
2020-11-24 04:24,-7.09,86.3
2020-11-24 04:26,-7.06,86.5
2020-11-24 04:28,-7.06,86.48
2020-11-24 04:30,-7.05,85.99
2020-11-24 04:32,-7.04,85.99
2020-11-24 04:34,-7.05,86.16
2020-11-24 04:36,-7.0,86.63
2020-11-24 04:38,-6.97,86.73
2020-11-24 04:40,-6.94,86.86
2020-11-24 04:42,-6.92,87.03
2020-11-24 04:44,-6.92,87.15
2020-11-24 04:46,-6.89,86.95
2020-11-24 04:48,-6.89,87.08
2020-11-24 04:50,-6.87,87.11
2020-11-24 04:52,-6.86,87.38
2020-11-24 04:54,-6.85,87.45
2020-11-24 04:56,-6.85,87.27
2020-11-24 04:58,-6.81,87.37
2020-11-24 05:00,-6.82,87.26
2020-11-24 05:02,-6.83,87.39
2020-11-24 05:04,-6.83,87.25
2020-11-24 05:06,-6.79,87.05
2020-11-24 05:08,-6.8,86.99
2020-11-24 05:10,-6.78,87.17
2020-11-24 05:12,-6.8,86.99
2020-11-24 05:14,-6.8,86.85
2020-11-24 05:16,-6.8,86.49
2020-11-24 05:18,-6.8,86.66
2020-11-24 05:20,-6.82,86.59
2020-11-24 05:22,-6.81,86.61
2020-11-24 05:24,-6.82,86.58
2020-11-24 05:26,-6.81,86.15
2020-11-24 05:28,-6.8,86.27
2020-11-24 05:30,-6.79,85.87
2020-11-24 05:32,-6.81,85.75
2020-11-24 05:34,-6.83,86.07
2020-11-24 05:36,-6.82,86.23
2020-11-24 05:38,-6.82,86.08
2020-11-24 05:40,-6.82,86.15
2020-11-24 05:42,-6.83,86.28
2020-11-24 05:44,-6.81,86.59
2020-11-24 05:46,-6.79,86.44
2020-11-24 05:48,-6.78,86.33
2020-11-24 05:50,-6.81,86.25
2020-11-24 05:52,-6.81,86.36
2020-11-24 05:54,-6.8,86.13
2020-11-24 05:56,-6.79,86.08
2020-11-24 05:58,-6.79,85.94
2020-11-24 06:00,-6.79,86.24
2020-11-24 06:02,-6.79,86.57
2020-11-24 06:04,-6.77,86.51
2020-11-24 06:06,-6.79,86.69
2020-11-24 06:08,-6.75,86.55
2020-11-24 06:10,-6.75,86.43
2020-11-24 06:12,-6.75,86.53
2020-11-24 06:14,-6.77,86.43
2020-11-24 06:16,-6.76,86.6
2020-11-24 06:18,-6.76,86.58
2020-11-24 06:20,-6.76,86.61
2020-11-24 06:22,-6.79,86.74
2020-11-24 06:24,-6.76,86.76
2020-11-24 06:26,-6.79,86.91
2020-11-24 06:28,-6.79,87.02
2020-11-24 06:30,-6.82,87.09
2020-11-24 06:32,-6.81,86.98
2020-11-24 06:34,-6.79,87.25
2020-11-24 06:36,-6.83,87.31
2020-11-24 06:38,-6.79,87.31
2020-11-24 06:40,-6.83,87.33
2020-11-24 06:42,-6.83,87.55
2020-11-24 06:44,-6.83,87.52
2020-11-24 06:46,-6.81,87.31
2020-11-24 06:48,-6.85,87.11
2020-11-24 06:50,-6.83,87.05
2020-11-24 06:52,-6.82,87.02
2020-11-24 06:54,-6.81,87.18
2020-11-24 06:56,-6.82,86.98
2020-11-24 06:58,-6.81,86.68
2020-11-24 07:00,-6.83,86.59
2020-11-24 07:02,-6.82,86.55
2020-11-24 07:04,-6.83,86.71
2020-11-24 07:06,-6.83,86.37
2020-11-24 07:08,-6.81,86.16
2020-11-24 07:10,-6.83,85.94
2020-11-24 07:12,-6.83,85.87
2020-11-24 07:14,-6.83,86.16
2020-11-24 07:16,-6.83,86.11
2020-11-24 07:18,-6.82,86.1
2020-11-24 07:20,-6.86,86.12
2020-11-24 07:22,-6.8,86.0
2020-11-24 07:24,-6.79,86.16
2020-11-24 07:26,-6.81,85.86
2020-11-24 07:28,-6.8,85.74
2020-11-24 07:30,-6.81,86.01
2020-11-24 07:32,-6.79,86.05
2020-11-24 07:34,-6.78,86.28
2020-11-24 07:36,-6.77,86.19
2020-11-24 07:38,-6.76,85.92
2020-11-24 07:40,-6.76,85.54
2020-11-24 07:42,-6.76,85.51
2020-11-24 07:44,-6.77,85.43
2020-11-24 07:46,-6.76,85.64
2020-11-24 07:48,-6.78,85.62
2020-11-24 07:50,-6.76,85.67
2020-11-24 07:52,-6.74,85.77
2020-11-24 07:54,-6.72,85.78
2020-11-24 07:56,-6.75,85.85
2020-11-24 07:58,-6.7,85.78
2020-11-24 08:00,-6.68,85.88
2020-11-24 08:02,-6.67,85.77
2020-11-24 08:04,-6.67,85.68
2020-11-24 08:06,-6.68,85.55
2020-11-24 08:08,-6.61,85.64
2020-11-24 08:10,-6.61,85.57
2020-11-24 08:12,-6.64,85.3
2020-11-24 08:14,-6.64,85.13
2020-11-24 08:16,-6.63,85.22
2020-11-24 08:18,-6.6,85.22
2020-11-24 08:20,-6.6,84.5
2020-11-24 08:22,-6.6,84.75
2020-11-24 08:24,-6.57,84.8
2020-11-24 08:26,-6.58,85.06
2020-11-24 08:28,-6.56,84.86
2020-11-24 08:30,-6.52,85.01
2020-11-24 08:32,-6.5,85.3
2020-11-24 08:34,-6.53,85.51
2020-11-24 08:36,-6.47,85.73
2020-11-24 08:38,-6.45,86.14
2020-11-24 08:40,-6.45,86.11
2020-11-24 08:42,-6.41,86.37
2020-11-24 08:44,-6.38,86.41
2020-11-24 08:46,-6.35,86.16
2020-11-24 08:48,-6.35,85.13
2020-11-24 08:50,-6.35,85.6
2020-11-24 08:52,-6.34,84.59
2020-11-24 08:54,-6.31,84.69
2020-11-24 08:56,-6.35,84.03
2020-11-24 08:58,-6.35,84.58
2020-11-24 09:00,-6.35,85.18
2020-11-24 09:02,-6.35,85.15
2020-11-24 09:04,-6.32,84.7
2020-11-24 09:06,-6.32,83.99
2020-11-24 09:08,-6.31,84.23
2020-11-24 09:10,-6.28,84.61
2020-11-24 09:12,-6.27,84.12
2020-11-24 09:14,-6.31,83.97
2020-11-24 09:16,-6.3,84.35
2020-11-24 09:18,-6.29,83.51
2020-11-24 09:20,-6.26,84.28
2020-11-24 09:22,-6.26,85.05
2020-11-24 09:24,-6.22,83.97
2020-11-24 09:26,-6.17,83.84
2020-11-24 09:28,-6.13,83.22
2020-11-24 09:30,-6.09,84.25
2020-11-24 09:32,-6.06,84.34
2020-11-24 09:34,-6.07,83.86
2020-11-24 09:36,-6.04,84.62
2020-11-24 09:38,-5.99,83.73
2020-11-24 09:40,-6.01,83.73
2020-11-24 09:42,-5.96,83.2
2020-11-24 09:44,-5.98,82.96
2020-11-24 09:46,-5.96,83.36
2020-11-24 09:48,-5.97,83.25
2020-11-24 09:50,-5.93,82.78
2020-11-24 09:52,-5.9,83.54
2020-11-24 09:54,-5.88,83.24
2020-11-24 09:56,-5.84,83.5
2020-11-24 09:58,-5.83,83.19
2020-11-24 10:00,-5.81,83.81
2020-11-24 10:02,-5.74,83.69
2020-11-24 10:04,-5.74,83.35
2020-11-24 10:06,-5.72,84.33
2020-11-24 10:08,-5.67,83.56
2020-11-24 10:10,-5.65,83.63
2020-11-24 10:12,-5.7,83.22
2020-11-24 10:14,-5.67,83.41
2020-11-24 10:16,-5.63,83.21
2020-11-24 10:18,-5.64,83.67
2020-11-24 10:20,-5.59,83.05
2020-11-24 10:22,-5.62,83.18
2020-11-24 10:24,-5.63,82.98
2020-11-24 10:26,-5.59,82.73
2020-11-24 10:28,-5.61,83.0
2020-11-24 10:30,-5.58,82.88
